_uf;_label;_level;val_1;val_2;val_3;val_4;val_5;val_6;val_7;confianca
RS;RONOINHA;mesorregiao;70.0;76.0;;1828.0;270.0;;;media
RS;SÃO MARTINHO;mesorregiao;118.0;122.0;;1432.0;233.0;;;media
RS;SARANOI;mesorregiao;193.0;224.0;;641.0;613.0;;;media
RS;SEBERI;mesorregiao;165.0;181.0;;3150.0;124.0;;;media
RS;VICENTE OUTRA;mesorregiao;38.0;39.0;;1852.0;30.0;;;media
RS;COLONIAL DE ERECHIM;mesorregiao;2449.0;2787.0;;53428.0;547.0;;;media
RS;ARATIBA;mesorregiao;;2.0;;3369.0;50.0;;;media
RS;BARÃO DE COTEGIE;mesorregiao;;10.0;;2171.0;130.0;;;media
RS;BARRACÃO;mesorregiao;37.0;51.0;;754.0;82.0;;;media
RS;CACIQUE DOBLE;mesorregiao;;;;133.0;88.0;;;media
RS;CAMPINAS;mesorregiao;162.0;179.0;;1200.0;402.0;;;media
RS;CIRIACO;mesorregiao;84.0;103.0;;1556.0;108.0;;;media
RS;ERECHIM;mesorregiao;165.0;221.0;;3880.0;392.0;;;media
RS;ERVAL GRANDE;mesorregiao;;;;1797.0;23.0;;;media
RS;GAURAMA;mesorregiao;200.0;209.0;;3556.0;283.0;;;media
RS;GETULIO VARGAS;mesorregiao;274.0;298.0;;3865.0;689.0;;;media
RS;IBIAÇA;mesorregiao;120.0;149.0;;881.0;323.0;;;media
RS;ITATIBA;mesorregiao;;;;1635.0;;;;media
RS;JACUTINGA;mesorregiao;82.0;105.0;;1877.0;245.0;;;media
RS;MACHADINHO;mesorregiao;16.0;18.0;;1394.0;75.0;;;media
RS;MARAU;mesorregiao;432.0;478.0;;2601.0;1148.0;;;media
RS;MARCELINO RAMOS;mesorregiao;47.0;50.0;;1362.0;46.0;;;media
RS;MARIANO MORO;mesorregiao;;;;795.0;13.0;;;media
RS;MAXIMILIANO DE ALMEIDA;mesorregiao;61.0;64.0;;496.0;87.0;;;media
RS;PAIM FILHO;mesorregiao;17.0;18.0;;398.0;143.0;;;media
RS;SANANDUVA;mesorregiao;95.0;111.0;;2095.0;390.0;;;media
RS;SÃO JOSE DO OURO;mesorregiao;79.0;92.0;;2147.0;229.0;;;media
RS;SÃO VALENTIM;mesorregiao;56.0;59.0;;3236.0;192.0;;;media
RS;SERTÃO;mesorregiao;171.0;205.0;;1565.0;392.0;;;media
RS;SEVERIANO DE ALMEIDA;mesorregiao;;8.0;;1181.0;36.0;;;media
RS;TAPEJARA;mesorregiao;281.0;302.0;;2844.0;819.0;;;media
RS;VIADUTOS;municipio;;;;23.0;;;;media
RS;COLONIAL OE IJUI;microrregiao;;40.0;64.0;682.0;;;;media
RS;AJURICABA;municipio;;;;171.0;;;;media
RS;AUGUSTO PESTANA;municipio;;;;64.0;;;;media
RS;CHIAPETA;municipio;;;;;;;;media
RS;CONDOR;municipio;;;;41.0;;;;media
RS;IJUI;municipio;;30.0;35.0;245.0;;;;media
RS;PANAMBI;municipio;;;15.0;119.0;;;;media
RS;PEJUÇARA;municipio;;;;34.0;;;;media
RS;PASSO FUNDO;microrregiao;;38.0;104.0;641.0;;;;media
RS;CARAZINHO;municipio;;;;184.0;;;;media
RS;CHAPADA;municipio;;;;67.0;;;;media
RS;CORONEL BICACO;municipio;;;;22.0;;;;media
RS;PALME-RA DAS MISSÕES;municipio;;11.0;18.0;158.0;;;;media
RS;PASSO FUNDO;municipio;;13.0;68.0;189.0;;;;media
RS;SANTO AUGUSTO;municipio;;;;21.0;;;;media
RS;COLONIAL DO ALTO JACU I;microrregiao;;;42.0;426.0;;;;media
RS;COLORADO;municipio;;;26.0;154.0;;;;media
RS;NÂO ME-TOOUE;municipio;;;;100.0;;;;media
RS;SELBACH;municipio;;;;75.0;;;;media
RS;TAPERA;municipio;;;;59.0;;;;media
RS;VICTOR GRAEFF;municipio;;;;38.0;;;;media
RS;SOLEDADE;microrregiao;;14.0;13.0;243.0;;;;media
RS;BARROS CASSAL;municipio;;;;12.0;;;;media
RS;ESPUMOSO;municipio;;;;5.0;;;;media
RS;SAL TO;municipio;;;;44.0;;;;media
RS;SOLEDADE;municipio;;;;72.0;;;;media
RS;CAMPOS OE VACARIA;microrregiao;;510.0;672.0;380.0;;;;media
RS;BOM JESUS;municipio;;113.0;162.0;61.0;;;;media
RS;CAMBARA;municipio;;40.0;37.0;;;;;media
RS;ESMERALDA;municipio;;12.0;;;;;;media
RS;IBIRAIARAS;municipio;;;;54.0;;;;media
RS;LAGOA VERMELHA;municipio;;14.0;16.0;61.0;;;;media
RS;SÃO FRANCISCO DE PAULA;municipio;;207.0;257.0;113.0;;;;media
RS;VACARIA;municipio;;124.0;187.0;75.0;;;;media
RS;OESTE QAUCHO;mesorregiao;;231.0;364.0;2954.0;;;;media
RS;SANTA MARIA;microrregiao;;63.0;97.0;575.0;;;;media
RS;FORMIGUEIRO;municipio;;;;23.0;;;;media
RS;JAGUARI;municipio;;;23.0;118.0;;;;media
RS;MATA;municipio;;;;19.0;;;;media
RS;RESTINGA SECA;municipio;;;17.0;133.0;;;;media
RS;SANTA MARIA;municipio;;54.0;44.0;176.0;;;;media
RS;SÃO PEDRO DO SUL;municipio;;;;76.0;;;;media
RS;SÃO VICENTE DO SUL;municipio;;;;30.0;;;;media
RS;CAMPANHA;microrregiao;;136.0;192.0;1390.0;;;;media
RS;ALEGRE TE;municipio;;24.0;48.0;251.0;;;;media
RS;BAGE;municipio;;28.0;37.0;218.0;;;;media
RS;VIADUTOS;microrregiao;34.0;35.0;2340.0;154.0;191.0;;;media
RS;COLONIAL OE IJUI;microrregiao;871.0;2162.0;;4192.0;9119.0;;;media
RS;AJURICABA;microrregiao;364.0;375.0;1312.0;900.0;1691.0;;;media
RS;AUGUSTO PESTANA;microrregiao;233.0;265.0;965.0;651.0;1351.0;;;media
RS;CHIAPETA;microrregiao;83.0;148.0;247.0;192.0;430.0;;;media
RS;CONDOR;microrregiao;133.0;202.0;902.0;274.0;726.0;;;media
RS;IJUI;microrregiao;566.0;605.0;2364.0;1382.0;3003.0;;;media
RS;PANAMBI;microrregiao;341.0;378.0;1222.0;573.0;1155.0;;;media
RS;PEJUÇARA;microrregiao;151.0;189.0;161.0;220.0;763.0;;;media
RS;PASSO FUNDO;microrregiao;2215.0;2997.0;16476.0;3758.0;8513.0;;;media
RS;CARAZINHO;microrregiao;395.0;548.0;539.0;747.0;1812.0;;;media
RS;CHAPADA;microrregiao;207.0;261.0;2325.0;28.0;717.0;;;media
RS;CORONEL BICACO;microrregiao;149.0;200.0;674.0;306.0;809.0;;;media
RS;PALMEIRA DAS MISSÕES;microrregiao;779.0;1016.0;;904.0;853.0;;;media
RS;PASSO FUNDO;microrregiao;507.0;728.0;1377.0;954.0;2010.0;;;media
RS;SANTO AUGUSTO;microrregiao;178.0;244.0;917.0;419.0;912.0;;;media
RS;COLONIAL DO ALTO JACUJ;microrregiao;852.0;950.0;3.0;1992.0;3527.0;;;media
RS;COLORADO;microrregiao;147.0;162.0;94.0;348.0;542.0;;;media
RS;NÃO-ME-TOQUE;microrregiao;258.0;294.0;193.0;562.0;936.0;;;media
RS;TAPERA;microrregiao;178.0;199.0;67.0;379.0;803.0;;;media
RS;VICTOR GRAEFF;microrregiao;153.0;171.0;89.0;350.0;67.0;;;media
RS;SOLEOADE;microrregiao;707.0;860.0;11956.0;1618.0;2520.0;;;media
RS;BARROS CASSAL;microrregiao;26.0;28.0;3764.0;63.0;72.0;;;media
RS;ESPUMOSO;microrregiao;372.0;421.0;1752.0;842.0;1236.0;;;media
RS;SAL TO DO JACUI;microrregiao;100.0;175.0;705.0;155.0;8.0;;;media
RS;SOLEOADE;microrregiao;209.0;236.0;5735.0;558.0;800.0;;;media
RS;CAMPOS DE VACARIA;microrregiao;304.0;433.0;6960.0;1772.0;2083.0;;;media
RS;BOM JESUS;microrregiao;16.0;16.0;313.0;189.0;222.0;;;media
RS;CAMBARA;microrregiao;;;85.0;59.0;65.0;;;media
RS;ESMERALDA;microrregiao;36.0;41.0;241.0;91.0;153.0;;;media
RS;(BIRAIARAS;microrregiao;45.0;47.0;1094.0;291.0;314.0;;;media
RS;LAGOA VERMELHA;microrregiao;98.0;128.0;2207.0;267.0;426.0;;;media
RS;SÃO FRANCISCO DE PAULA;microrregiao;79.0;97.0;23.0;30.0;904.0;337.0;438.0;media
RS;VACARIA;microrregiao;126.0;171.0;1572.0;538.0;864.0;;;media
RS;OESTE GAUCHO;mesorregiao;6270.0;8715.0;35862.0;14849.0;30068.0;;;media
RS;SANTA MARIA;microrregiao;926.0;1033.0;13406.0;3144.0;4536.0;;;media
RS;FORMIGUEIRO;microrregiao;125.0;136.0;629.0;287.0;528.0;;;media
RS;JAGUARI;microrregiao;74.0;83.0;2103.0;479.0;551.0;;;media
RS;MATA;microrregiao;29.0;37.0;125.0;99.0;141.0;;;media
RS;RESTINGA;microrregiao;231.0;248.0;793.0;684.0;1005.0;;;media
RS;SANTA MARIA;microrregiao;203.0;234.0;3656.0;1064.0;1476.0;;;media
RS;SÃO PEDRO;microrregiao;166.0;173.0;4485.0;322.0;430.0;;;media
RS;SÃO VICENTE;microrregiao;98.0;122.0;615.0;209.0;405.0;;;media
RS;CAMPANHA;microrregiao;5294.0;9102.0;2898.0;4453.0;7601.0;11031.0;6390.0;media
RS;ALEGRETE;microrregiao;352.0;492.0;1982.0;804.0;1654.0;;;media
RS;CACEQUI;municipio;;;;38.0;452.0;92.0;;media
RS;DOM PEDRITO;municipio;10.0;;;95.0;1054.0;204.0;;media
RS;ITAQUI;municipio;11.0;;;65.0;1136.0;623.0;;media
RS;OUARAI;municipio;;;;54.0;284.0;76.0;;media
RS;ROSARIO DO SUL;municipio;;;;87.0;703.0;146.0;;media
RS;SANTANA DO LIVRAMENTO;municipio;22.0;;;126.0;495.0;75.0;;media
RS;SANTO ANTONIO DAS MISSÕES;municipio;;;;65.0;512.0;87.0;;media
RS;SÃO BOR JA;municipio;;;;117.0;1703.0;571.0;;media
RS;SÃO GABRIEL;municipio;;;;128.0;1453.0;246.0;;media
RS;URUGUAIANA;municipio;21.0;;;146.0;1356.0;667.0;;media
RS;TRITICUL TORA DE CRUZ ALTA;microrregiao;32.0;;;989.0;7656.0;1465.0;;media
RS;CRUZ ALTA;municipio;11.0;;;94.0;1436.0;321.0;;media
RS;IBIRUBA;municipio;;;;200.0;1356.0;85.0;;media
RS;.JOIA;municipio;;;;49.0;498.0;149.0;;media
RS;.JULIO DE CASTILHOS;municipio;;;;123.0;910.0;217.0;;media
RS;SANTA BARBARA DO SUL;municipio;;;;51.0;956.0;187.0;;media
RS;SANTIAGO;municipio;;;;223.0;651.0;104.0;;media
RS;SÃO FRANCISCO DE ASSIS;municipio;;;;180.0;752.0;77.0;;media
RS;TUPANCIRETÃ;municipio;;;;46.0;646.0;241.0;;media
SC;TOTAIS;total;38038.0;46435.0;7196.0;15367.0;5255.0;16961.0;1656.0;baixa
SC;LESTE CATARINENSE;mesorregiao;14150.0;17514.0;4948.0;9826.0;720.0;1793.0;227.0;baixa
SC;COLONIAL OE JOINVILE;microrregiao;2338.0;3192.0;929.0;833.0;128.0;248.0;54.0;baixa
SC;ARAQUARI;municipio;126.0;202.0;;147.0;17.0;25.0;;baixa
SC;BARRA VELHA;municipio;221.0;310.0;76.0;190.0;;31.0;;baixa
SC;CORUPA;municipio;178.0;194.0;66.0;90.0;24.0;;;baixa
SC;GARUVA;municipio;4.0;135.0;52.0;66.0;;12.0;;baixa
SC;GUARAMIRIM;municipio;511.0;790.0;176.0;531.0;13.0;59.0;;baixa
SC;JARAGUA;municipio;462.0;525.0;296.0;197.0;19.0;;;baixa
SC;JOINVILLE;municipio;563.0;840.0;167.0;533.0;31.0;83.0;26.0;baixa
SC;SÃO FRANCISCO DO SUL;municipio;21.0;30.0;12.0;;;10.0;;baixa
SC;SCHROEDER;municipio;142.0;166.0;73.0;74.0;13.0;;;baixa
SC;LITORAL DE ITAJAI;microrregiao;614.0;930.0;300.0;438.0;31.0;9.0;42.0;baixa
SC;BALNEARIO CAMBORIU;municipio;;;;;;;;baixa
SC;CAMBORIU;municipio;95.0;132.0;41.0;87.0;;;;baixa
SC;ILHOTA;municipio;187.0;279.0;87.0;141.0;;40.0;;baixa
SC;ITAJAI;municipio;177.0;268.0;94.0;131.0;;21.0;;baixa
SC;ITAPEMA;municipio;16.0;27.0;17.0;;;;;baixa
SC;NAVEGANTES;municipio;59.0;104.0;23.0;31.0;;26.0;16.0;baixa
SC;PENHA;municipio;12.0;17.0;;;;;;baixa
SC;PIÇARRAS;municipio;66.0;100.0;35.0;36.0;;18.0;;baixa
SC;COLONIAL OE BLUMENAU;microrregiao;3303.0;4162.0;262.0;2366.0;212.0;268.0;54.0;baixa
SC;ASCURRA;municipio;121.0;164.0;57.0;98.0;;;;baixa
SC;BENEDITO NOVO;municipio;257.0;335.0;109.0;154.0;25.0;42.0;;baixa
SC;BLUMENAU;municipio;156.0;173.0;46.0;102.0;;14.0;;baixa
SC;BOTUVERA;municipio;63.0;66.0;36.0;22.0;;;;baixa
SC;BRUSQUE;municipio;32.0;38.0;;27.0;;;;baixa
SC;GASPAR;municipio;365.0;510.0;214.0;259.0;18.0;16.0;;baixa
SC;GUABIRUBA;municipio;60.0;64.0;15.0;43.0;;;;baixa
SC;INDAIAL;municipio;382.0;447.0;72.0;312.0;25.0;35.0;;baixa
SC;LUIZ ALVES;municipio;138.0;158.0;42.0;77.0;20.0;18.0;;baixa
SC;MASSARANDUBA;municipio;612.0;913.0;266.0;581.0;34.0;23.0;;baixa
SC;POMERODE;municipio;132.0;141.0;43.0;86.0;10.0;;;baixa
SC;PRES (DENTE NEREU;municipio;108.0;5.0;;88.0;;;;baixa
SC;RIO DOS CEDROS;municipio;213.0;252.0;138.0;77.0;24.0;13.0;;baixa
SC;RODEIO;municipio;149.0;193.0;79.0;109.0;;;;baixa
SC;TIMBO;municipio;195.0;244.0;107.0;122.0;;;;baixa
SC;VIDAL RAMOS;municipio;320.0;349.0;24.0;209.0;24.0;64.0;28.0;baixa
SC;COLONIAL DO ITAJAI DO NORTE;microrregiao;253.0;413.0;2116.0;53.0;177.0;;;baixa
SC;DONA EMMA;municipio;121.0;134.0;30.0;71.0;;21.0;;baixa
SC;(BIRAMA;municipio;658.0;762.0;83.0;562.0;28.0;86.0;;baixa
SC;PRESIDENTE GETULIO;municipio;321.0;356.0;85.0;214.0;13.0;41.0;;baixa
SC;WITMARSUM;municipio;153.0;161.0;18.0;113.0;;29.0;;baixa
SC;COLONIAL DO ALTO ITAJAI;microrregiao;6642.0;7817.0;2241.0;4229.0;296.0;981.0;70.0;baixa
SC;AGROLANDIA;municipio;346.0;411.0;199.0;138.0;21.0;51.0;;baixa
SC;AGRONOMICA;municipio;331.0;398.0;121.0;212.0;20.0;45.0;;baixa
SC;ATALANTA;municipio;339.0;396.0;54.0;269.0;;69.0;;baixa
SC;AURORA;municipio;482.0;541.0;92.0;389.0;;46.0;;baixa
SC;IMBUIA;municipio;251.0;271.0;14.0;210.0;;39.0;;baixa
SC;TOTAIS;total;14549.0;17580.0;2835.0;780.0;141122.0;209730.0;30445.0;baixa
SC;LESTE CATARINENSE;mesorregiao;;3652.0;;933.0;959.0;23928.0;12941.0;baixa
SC;COLONIAL DE JOINVILE;microrregiao;;121.0;;188.0;194.0;2227.0;2380.0;baixa
SC;ARAQUARI;municipio;;18.0;;;;44.0;133.0;baixa
SC;BARRA VELHA;municipio;;18.0;;17.0;19.0;147.0;221.0;baixa
SC;CORUPA;municipio;;;;;;265.0;105.0;baixa
SC;GARUVA;municipio;;;;;;48.0;85.0;baixa
SC;GUARAMIRIM;municipio;;;;45.0;47.0;139.0;682.0;baixa
SC;JARAGUA;municipio;;15.0;;40.0;41.0;875.0;433.0;baixa
SC;JOINVILLE;municipio;;47.0;;58.0;59.0;481.0;539.0;baixa
SC;SÃO FRANCISCO DO SUL;municipio;24.0;26.0;15.0;21.0;;;;baixa
SC;SCHROEDER;municipio;;;;;;202.0;161.0;baixa
SC;LITORAL DE ITAJAI;microrregiao;;35.0;;101.0;104.0;522.0;671.0;baixa
SC;BALNEAR I O CAMBOR I U;municipio;;;;;;;;baixa
SC;CAMBORIU;municipio;;;;27.0;28.0;138.0;113.0;baixa
SC;ILHOTA;municipio;;;;25.0;25.0;189.0;171.0;baixa
SC;ITAJAI;municipio;;;;26.0;28.0;55.0;181.0;baixa
SC;ITAPEMA;municipio;;;;;;32.0;19.0;baixa
SC;NAVEGANTES;municipio;;;;;;31.0;68.0;baixa
SC;PENHA;municipio;;;;;;10.0;11.0;baixa
SC;PIÇARRAS;municipio;;;;10.0;10.0;61.0;106.0;baixa
SC;COLONIAL DE êLUMENAU;microrregiao;;372.0;;306.0;315.0;7644.0;3082.0;baixa
SC;ASCURRA;municipio;;;;21.0;22.0;186.0;126.0;baixa
SC;BENEDITO NOVO;municipio;;10.0;;32.0;34.0;676.0;259.0;baixa
SC;BLUMENAU;municipio;;24.0;;18.0;18.0;355.0;133.0;baixa
SC;BOTUVERA;municipio;;;;;;530.0;50.0;baixa
SC;BRUSQUE;municipio;;;;;;137.0;26.0;baixa
SC;GASPAR;municipio;;;;64.0;66.0;327.0;293.0;baixa
SC;GUABIRUBA;municipio;;;;;;425.0;17.0;baixa
SC;INDAIAL;municipio;;12.0;;;;719.0;331.0;baixa
SC;LUIZ ALVES;municipio;;;;13.0;13.0;326.0;132.0;baixa
SC;MASSARANDUBA;municipio;;35.0;;83.0;85.0;823.0;689.0;baixa
SC;POMERODE;municipio;;;;;;574.0;68.0;baixa
SC;PRES (DENTE NEREU;municipio;;;;;;473.0;87.0;baixa
SC;RIO DOS CEDROS;municipio;;;;21.0;22.0;379.0;199.0;baixa
SC;RODEIO;municipio;;;;16.0;16.0;206.0;128.0;baixa
SC;TIMBO;municipio;;116.0;;18.0;18.0;386.0;208.0;baixa
SC;VIDAL RAMOS;municipio;;150.0;;;;1122.0;336.0;baixa
SC;COLONIAL;microrregiao;224.0;243.0;10.0;11.0;3012.0;3544.0;970.0;baixa
SC;DONA EMMA;municipio;;22.0;;;;454.0;116.0;baixa
SC;(BIRAMA;municipio;;87.0;;;;1749.0;537.0;baixa
SC;PRES (DENTE GETULIO;municipio;;50.0;;;;788.0;253.0;baixa
SC;WITMARSUM;municipio;;65.0;;;;553.0;152.0;baixa
SC;COLONIAL DO ALTO ITAJAI;microrregiao;;2900.0;;328.0;335.0;991.0;5750.0;baixa
SC;AGROLANDIA;municipio;;230.0;;13.0;13.0;525.0;265.0;baixa
SC;AGRONOMICA;municipio;;164.0;;14.0;14.0;404.0;326.0;baixa
SC;ATALANTA;municipio;;117.0;;;;309.0;273.0;baixa
SC;AURORA;municipio;;123.0;;46.0;47.0;614.0;412.0;baixa
SC;IMBUIA;municipio;;;;;;282.0;229.0;baixa
SC;FLORlANOPOLlS;mesorregiao;599.0;774.0;182.0;325.0;;;;baixa
SC;FLORIANOPOLIS;microrregiao;599.0;774.0;182.0;325.0;;;;baixa
SC;BlGUAÇU;municipio;162.0;212.0;73.0;93.0;;;;baixa
SC;FLORIANOPOLIS;municipio;32.0;41.0;;19.0;;;;baixa
SC;GAROPABA;municipio;;;;;;;;baixa
SC;GOVERNADOR CELSO RAMOS;municipio;20.0;35.0;;;;;;baixa
SC;PALHOÇA;municipio;75.0;98.0;13.0;40.0;;;;baixa
SC;PAULO LOPES;municipio;21.0;26.0;;;;;;baixa
SC;PORTO -ELO;municipio;17.0;26.0;5.0;;;;;baixa
SC;SANTO AMARO DA IMPERATRIZ;municipio;72.0;89.0;12.0;43.0;;;;baixa
SC;SÃO .JOSE;municipio;58.0;61.0;21.0;33.0;;;;baixa
SC;TIJUCAS;municipio;138.0;181.0;42.0;72.0;;;;baixa
SC;SUL CATARlNENSE;mesorregiao;7118.0;8237.0;11.0;3052.0;;;;baixa
SC;COLONIAL SERRANA CATARlNENSE;microrregiao;2011.0;332.0;659.0;47.0;124.0;32.0;;baixa
SC;AGUAS MORNAS;municipio;161.0;165.0;35.0;127.0;;;;baixa
SC;ALFREDO WAGNER;municipio;543.0;585.0;58.0;474.0;;;;baixa
SC;ANGELINA;municipio;172.0;196.0;26.0;160.0;;;;baixa
SC;ANITAPOLIS;municipio;113.0;117.0;;108.0;;;;baixa
SC;ANTONIO CARLOS;municipio;160.0;175.0;28.0;143.0;;;;baixa
SC;CANELINHA;municipio;44.0;66.0;24.0;21.0;;;;baixa
SC;LEOBERTO LEAL;municipio;244.0;264.0;14.0;213.0;;;;baixa
SC;MA JOR GERC I NO;municipio;131.0;138.0;73.0;49.0;;;;baixa
SC;NOVA TRENTO;municipio;80.0;82.0;23.0;46.0;;;;baixa
SC;RANCHO QUEIMADO;municipio;128.0;145.0;8.0;118.0;;;;baixa
SC;SÃO BONIFACIO;municipio;118.0;124.0;22.0;98.0;;;;baixa
SC;SÃO .JOÃO BATISTA;municipio;117.0;137.0;21.0;102.0;;;;baixa
SC;L lTORAL DE LAGUNA;microrregiao;109.0;168.0;20.0;15.0;;;;baixa
SC;lMARUl;municipio;60.0;79.0;13.0;;;;;baixa
SC;lMBlTUBA;municipio;27.0;53.0;;;;;;baixa
SC;LAGUNA;municipio;22.0;36.0;;;;;;baixa
SC;CARBONlFERA;microrregiao;2061.0;2382.0;371.0;893.0;;;;baixa
SC;ARMAZEM;municipio;49.0;60.0;23.0;13.0;;;;baixa
SC;BRAltO DO NORTE;municipio;141.0;159.0;16.0;68.0;;;;baixa
SC;CRlClUMA;municipio;364.0;410.0;83.0;56.0;;;;baixa
SC;GRÃO PARA;municipio;192.0;205.0;15.0;158.0;;;;baixa
SC;GRAVATAL;municipio;25.0;30.0;;;;;;baixa
SC;LAURO MULLER;municipio;59.0;68.0;11.0;16.0;;;;baixa
SC;MORRO DA FUMAÇA;municipio;65.0;70.0;6.0;13.0;;;;baixa
SC;ORLEANS;municipio;409.0;464.0;30.0;320.0;;;;baixa
SC;PEDRAS GRANDES;municipio;77.0;92.0;21.0;21.0;;;;baixa
SC;FLORIANOPOLIS;mesorregiao;;96.0;;40.0;47.0;841.0;402.0;baixa
SC;FLORIANOPOLIS;microrregiao;;96.0;;40.0;47.0;841.0;402.0;baixa
SC;BIGUAÇU;municipio;;27.0;;12.0;14.0;85.0;104.0;baixa
SC;FLORIANOPOLIS;municipio;;;;;;42.0;16.0;baixa
SC;GAROPABA;municipio;;;;;;95.0;;baixa
SC;GOVERNADOR CELSO RAMOS;municipio;;;;;;;;baixa
SC;PALHOÇA;municipio;;27.0;;;10.0;57.0;53.0;baixa
SC;PAULO LOPES;municipio;;;;;;152.0;19.0;baixa
SC;PORTO BELO;municipio;;;;;;31.0;14.0;baixa
SC;SANTO AMARO DA IMPERATRIZ;municipio;15.0;15.0;14.0;15.0;81.0;99.0;44.0;baixa
SC;SÃO JOSE;municipio;;;;;;60.0;37.0;baixa
SC;TIJUCAS;municipio;;;;;;218.0;103.0;baixa
SC;SUL CATARINENSE;mesorregiao;;1301.0;;572.0;615.0;24761.0;6574.0;baixa
SC;COLONIAL SERRANA CATARINENSE;microrregiao;;78.0;;25.0;26.0;3726.0;1501.0;baixa
SC;AGUAS MORNAS;municipio;;;;;;150.0;149.0;baixa
SC;ALFREDO WAGNER;municipio;;10.0;;;;496.0;427.0;baixa
SC;ANGELINA;municipio;312.0;334.0;114.0;117.0;;;;baixa
SC;ANITAPOLIS;municipio;;;;;;247.0;109.0;baixa
SC;ANTONIO CARLOS;municipio;;;;;;30.0;136.0;baixa
SC;CANELINHA;municipio;;12.0;;;;249.0;44.0;baixa
SC;LEOBERTO LEAL;municipio;;10.0;;;;557.0;153.0;baixa
SC;MAJOR GERCI NO;municipio;;;;;;348.0;35.0;baixa
SC;NOVA TRENTO;municipio;;;;;;665.0;31.0;baixa
SC;RANCHO QUEIMADO;municipio;;17.0;;;;59.0;124.0;baixa
SC;SÃO BONIFACIO;municipio;;;;;;286.0;92.0;baixa
SC;SÃO JOÃO BATISTA;municipio;;;;;;305.0;84.0;baixa
SC;LITORAL OE LAGUNA;microrregiao;;44.0;;37.0;38.0;232.0;111.0;baixa
SC;IMARUI;municipio;;17.0;;20.0;20.0;843.0;54.0;baixa
SC;IMBITUBA;municipio;;21.0;;13.0;14.0;167.0;32.0;baixa
SC;LAGUNA;municipio;;;;;;222.0;25.0;baixa
SC;CARBONI FERA;microrregiao;;491.0;;149.0;168.0;10857.0;1590.0;baixa
SC;ARMAZEM;municipio;;;;;;817.0;28.0;baixa
SC;BRAÇO;municipio;;;;;;714.0;116.0;baixa
SC;CRICIUMA;municipio;;55.0;;12.0;12.0;929.0;333.0;baixa
SC;GRÃO PARA;municipio;;17.0;;;;898.0;134.0;baixa
SC;GRAVATAL;municipio;;18.0;;;;390.0;27.0;baixa
SC;LAURO MULLER;municipio;;37.0;;;;438.0;43.0;baixa
SC;MORRO DA FUMAÇA;municipio;;20.0;;;;321.0;53.0;baixa
SC;ORLEANS;municipio;;93.0;;61.0;63.0;1547.0;233.0;baixa
SC;PEDRAS GRANDES;municipio;;;;;;587.0;69.0;baixa
SC;RIO FORTUNA;municipio;80.0;96.0;21.0;;41.0;;31.0;baixa
SC;SANTA ROSA DE LIMA;municipio;40.0;43.0;;;15.0;;;baixa
SC;SÃO MARTINHO;municipio;102.0;137.0;70.0;;56.0;;;baixa
SC;SIDEROPOLIS;municipio;73.0;77.0;13.0;;23.0;;23.0;baixa
SC;TREZE DE MAIO;municipio;92.0;100.0;;;;14.0;79.0;baixa
SC;TUBARÃO;municipio;172.0;244.0;20.0;;52.0;21.0;147.0;baixa
SC;URUSSANGA;municipio;63.0;68.0;14.0;;18.0;;20.0;baixa
SC;LITORAL SUL CATARINENSE;microrregiao;1171.0;1400.0;172.0;;316.0;174.0;687.0;baixa
SC;ARARANGUA;municipio;238.0;287.0;17.0;;40.0;36.0;173.0;baixa
SC;IÇARA;municipio;444.0;498.0;57.0;;206.0;50.0;178.0;baixa
SC;JAGUARUNA;municipio;147.0;190.0;19.0;;12.0;41.0;107.0;baixa
SC;MARACAJA;municipio;66.0;71.0;;;;;57.0;baixa
SC;SÃO JOÃO DO SUL;municipio;155.0;207.0;26.0;;36.0;16.0;121.0;baixa
SC;SOMBRIO;municipio;121.0;147.0;48.0;;20.0;26.0;51.0;baixa
SC;COLONIAL;microrregiao;1766.0;2093.0;6.0;;169.0;265.0;1485.0;baixa
SC;JACINTO MACHADO;municipio;226.0;269.0;34.0;;62.0;19.0;149.0;baixa
SC;MELEIRO;municipio;478.0;567.0;27.0;;31.0;40.0;435.0;baixa
SC;NOVA VENEZA;municipio;291.0;314.0;21.0;;23.0;45.0;217.0;baixa
SC;PRAIA GRANDE;municipio;80.0;85.0;;;;;62.0;baixa
SC;TIMBE DO SUL;municipio;107.0;;;;;;90.0;baixa
SC;TURVO;municipio;580.0;740.0;22.0;;38.0;143.0;532.0;baixa
SC;OESTE CATARINENSE;mesorregiao;16171.0;19910.0;1055.0;;2164.0;3792.0;11690.0;baixa
SC;CAMPOS DE LAGES;microrregiao;1599.0;2002.0;273.0;;460.0;381.0;773.0;baixa
SC;BOM JARDIM DA SERRA;municipio;103.0;122.0;46.0;;35.0;22.0;16.0;baixa
SC;BOM RETIRO;municipio;206.0;237.0;21.0;;104.0;24.0;82.0;baixa
SC;CORREIA PINTO;municipio;56.0;67.0;;;;18.0;31.0;baixa
SC;LAGES;municipio;403.0;501.0;66.0;;72.0;83.0;235.0;baixa
SC;OTACILIO COSTA;municipio;100.0;125.0;32.0;;19.0;;53.0;baixa
SC;SÃO JOAQUIM;municipio;380.0;548.0;53.0;;94.0;169.0;194.0;baixa
SC;URUBICI;municipio;351.0;402.0;55.0;;125.0;56.0;162.0;baixa
